"wp_id","slug","meta_key","meta_value"
"392589","testing","types_and_sizes_section_types_and_sizes_0_types_and_sizes_in_size_title","Size: On Request"
"392589","testing","types_and_sizes_section_types_and_sizes_0_types_and_sizes_in_starting_from","Price: On Request"
"392589","testing","types_and_sizes_section_types_and_sizes_0_types_and_sizes_title","2 Bedroom Apartment"
"392589","testing","types_and_sizes_section_types_and_sizes_1_types_and_sizes_in_size_title","Size: On Request"
"392589","testing","types_and_sizes_section_types_and_sizes_1_types_and_sizes_in_starting_from","Price: On Request"
"392589","testing","types_and_sizes_section_types_and_sizes_1_types_and_sizes_title","3 Bedroom Apartment"
"392589","testing","types_and_sizes_section_types_and_sizes_2_types_and_sizes_in_size_title","Size: On Request"
"392589","testing","types_and_sizes_section_types_and_sizes_2_types_and_sizes_in_starting_from","Price: On Request"
"392589","testing","types_and_sizes_section_types_and_sizes_2_types_and_sizes_title","4 Bedroom Apartment"
"392986","siora-at-dubai-islands-2","types_and_sizes_section_types_and_sizes_0_types_and_sizes_in_size_title","Size: On Request"
"392986","siora-at-dubai-islands-2","types_and_sizes_section_types_and_sizes_0_types_and_sizes_in_starting_from","Price: On Request"
"392986","siora-at-dubai-islands-2","types_and_sizes_section_types_and_sizes_0_types_and_sizes_title","1 Bedroom Apartment"
"392986","siora-at-dubai-islands-2","types_and_sizes_section_types_and_sizes_1_types_and_sizes_in_size_title","Size: On Request"
"392986","siora-at-dubai-islands-2","types_and_sizes_section_types_and_sizes_1_types_and_sizes_in_starting_from","Price: On Request"
"392986","siora-at-dubai-islands-2","types_and_sizes_section_types_and_sizes_1_types_and_sizes_title","2 Bedroom Apartment"
"392986","siora-at-dubai-islands-2","types_and_sizes_section_types_and_sizes_2_types_and_sizes_in_size_title","Size: On Request"
"392986","siora-at-dubai-islands-2","types_and_sizes_section_types_and_sizes_2_types_and_sizes_in_starting_from","Price: On Request"
"392986","siora-at-dubai-islands-2","types_and_sizes_section_types_and_sizes_2_types_and_sizes_title","3 Bedroom Apartment"
"393062","the-st-regis-residences-at-dubai-islands","types_and_sizes_section_types_and_sizes_0_types_and_sizes_in_size_title","Size: On Request"
"393062","the-st-regis-residences-at-dubai-islands","types_and_sizes_section_types_and_sizes_0_types_and_sizes_in_starting_from","Price: On Request"
"393062","the-st-regis-residences-at-dubai-islands","types_and_sizes_section_types_and_sizes_0_types_and_sizes_title","1 Bedroom Apartment"
"393062","the-st-regis-residences-at-dubai-islands","types_and_sizes_section_types_and_sizes_1_types_and_sizes_in_size_title","Size: On Request"
"393062","the-st-regis-residences-at-dubai-islands","types_and_sizes_section_types_and_sizes_1_types_and_sizes_in_starting_from","Price: On Request"
"393062","the-st-regis-residences-at-dubai-islands","types_and_sizes_section_types_and_sizes_1_types_and_sizes_title","2 Bedroom Apartment"
"393062","the-st-regis-residences-at-dubai-islands","types_and_sizes_section_types_and_sizes_2_types_and_sizes_in_size_title","Size: On Request"
"393062","the-st-regis-residences-at-dubai-islands","types_and_sizes_section_types_and_sizes_2_types_and_sizes_in_starting_from","Price: On Request"
"393062","the-st-regis-residences-at-dubai-islands","types_and_sizes_section_types_and_sizes_2_types_and_sizes_title","3 Bedroom Apartment"
"393408","mareva-by-emaar","types_and_sizes_section_types_and_sizes_0_types_and_sizes_in_size_title","Size: 7,254 to 8,105 Sq.ft"
"393408","mareva-by-emaar","types_and_sizes_section_types_and_sizes_0_types_and_sizes_in_starting_from","Price: AED 13.47 M"
"393408","mareva-by-emaar","types_and_sizes_section_types_and_sizes_0_types_and_sizes_title","4 Bedroom Villa"
"393408","mareva-by-emaar","types_and_sizes_section_types_and_sizes_1_types_and_sizes_in_size_title","Size: 7,965 to 8,705 Sq.ft"
"393408","mareva-by-emaar","types_and_sizes_section_types_and_sizes_1_types_and_sizes_in_starting_from","Price: AED 15.38 M"
"393408","mareva-by-emaar","types_and_sizes_section_types_and_sizes_1_types_and_sizes_title","5 Bedroom Villa"
"393408","mareva-by-emaar","types_and_sizes_section_types_and_sizes_2_types_and_sizes_in_size_title","Size: 12,779 to 14,384 Sq.ft"
"393408","mareva-by-emaar","types_and_sizes_section_types_and_sizes_2_types_and_sizes_in_starting_from","Price: AED 23.47 M"
"393408","mareva-by-emaar","types_and_sizes_section_types_and_sizes_2_types_and_sizes_title","6 Bedroom Villa"
"393437","mareva-2-by-emaar","types_and_sizes_section_types_and_sizes_0_types_and_sizes_in_size_title","Size: 7,254 to 7,790 Sq.ft"
"393437","mareva-2-by-emaar","types_and_sizes_section_types_and_sizes_0_types_and_sizes_in_starting_from","Price: AED 13.83 M"
"393437","mareva-2-by-emaar","types_and_sizes_section_types_and_sizes_0_types_and_sizes_title","4 Bedroom Villa"
"393437","mareva-2-by-emaar","types_and_sizes_section_types_and_sizes_1_types_and_sizes_in_size_title","Size: 7,965 to 8,274 Sq.ft"
"393437","mareva-2-by-emaar","types_and_sizes_section_types_and_sizes_1_types_and_sizes_in_starting_from","Price: AED 15.85 M"
"393437","mareva-2-by-emaar","types_and_sizes_section_types_and_sizes_1_types_and_sizes_title","5 Bedroom Villa"
"393437","mareva-2-by-emaar","types_and_sizes_section_types_and_sizes_2_types_and_sizes_in_size_title","Size: 12,779 to 14,455 Sq.ft"
"393437","mareva-2-by-emaar","types_and_sizes_section_types_and_sizes_2_types_and_sizes_in_starting_from","Price: AED 27.05 M"
"393437","mareva-2-by-emaar","types_and_sizes_section_types_and_sizes_2_types_and_sizes_title","6 Bedroom Villa"
"393585","evelyn-on-the-park","types_and_sizes_section_types_and_sizes_0_types_and_sizes_in_size_title","Size: On Request"
"393585","evelyn-on-the-park","types_and_sizes_section_types_and_sizes_0_types_and_sizes_in_starting_from","Price: On Request"
"393585","evelyn-on-the-park","types_and_sizes_section_types_and_sizes_0_types_and_sizes_title","Apartment"
"393599","hado-by-beyond","types_and_sizes_section_types_and_sizes_0_types_and_sizes_in_size_title","Size: 767 – 1,426 Sq.ft"
"393599","hado-by-beyond","types_and_sizes_section_types_and_sizes_0_types_and_sizes_in_starting_from","Price: On Request"
"393599","hado-by-beyond","types_and_sizes_section_types_and_sizes_0_types_and_sizes_title","1 Bedroom Apartment"
"393599","hado-by-beyond","types_and_sizes_section_types_and_sizes_1_types_and_sizes_in_size_title","Size: 1,063 – 2,199 Sq.ft"
"393599","hado-by-beyond","types_and_sizes_section_types_and_sizes_1_types_and_sizes_in_starting_from","Price: On Request"
"393599","hado-by-beyond","types_and_sizes_section_types_and_sizes_1_types_and_sizes_title","2 Bedroom Apartment"
"393599","hado-by-beyond","types_and_sizes_section_types_and_sizes_2_types_and_sizes_in_size_title","Size: 1,631 – 2,714 Sq.ft"
"393599","hado-by-beyond","types_and_sizes_section_types_and_sizes_2_types_and_sizes_in_starting_from","Price: On Request"
"393599","hado-by-beyond","types_and_sizes_section_types_and_sizes_2_types_and_sizes_title","3 Bedroom Apartment"
"393599","hado-by-beyond","types_and_sizes_section_types_and_sizes_3_types_and_sizes_in_size_title","Size: 2,894 – 2,931 Sq.ft"
"393599","hado-by-beyond","types_and_sizes_section_types_and_sizes_3_types_and_sizes_in_starting_from","Price: On Request"
"393599","hado-by-beyond","types_and_sizes_section_types_and_sizes_3_types_and_sizes_title","3 Bedroom Duplex"
"393599","hado-by-beyond","types_and_sizes_section_types_and_sizes_4_types_and_sizes_in_size_title","Size: 2,425 – 2,809 Sq.ft"
"393599","hado-by-beyond","types_and_sizes_section_types_and_sizes_4_types_and_sizes_in_starting_from","Price: On Request"
"393599","hado-by-beyond","types_and_sizes_section_types_and_sizes_4_types_and_sizes_title","4 Bedroom Simplex"
"393599","hado-by-beyond","types_and_sizes_section_types_and_sizes_5_types_and_sizes_in_size_title","Size: 4,784 Sq.ft"
"393599","hado-by-beyond","types_and_sizes_section_types_and_sizes_5_types_and_sizes_in_starting_from","Price: On Request"
"393599","hado-by-beyond","types_and_sizes_section_types_and_sizes_5_types_and_sizes_title","4 Bedroom Duplex"
"393627","valoria-the-oasis","types_and_sizes_section_types_and_sizes_0_types_and_sizes_in_size_title","Size: On Request"
"393627","valoria-the-oasis","types_and_sizes_section_types_and_sizes_0_types_and_sizes_in_starting_from","Price: On Request"
"393627","valoria-the-oasis","types_and_sizes_section_types_and_sizes_0_types_and_sizes_title","Villa"
"393653","marquis-horizon-at-dubai-south","types_and_sizes_section_types_and_sizes_0_types_and_sizes_in_size_title","Size: On Request"
"393653","marquis-horizon-at-dubai-south","types_and_sizes_section_types_and_sizes_0_types_and_sizes_in_starting_from","Price: On Request"
"393653","marquis-horizon-at-dubai-south","types_and_sizes_section_types_and_sizes_0_types_and_sizes_title","Apartment"
"393833","yigo-26-residences","types_and_sizes_section_types_and_sizes_0_types_and_sizes_in_size_title","Size: On Request"
"393833","yigo-26-residences","types_and_sizes_section_types_and_sizes_0_types_and_sizes_in_starting_from","Price: On Request"
"393833","yigo-26-residences","types_and_sizes_section_types_and_sizes_0_types_and_sizes_title","Studio"
"393833","yigo-26-residences","types_and_sizes_section_types_and_sizes_1_types_and_sizes_in_size_title","Size: On Request"
"393833","yigo-26-residences","types_and_sizes_section_types_and_sizes_1_types_and_sizes_in_starting_from","Price: On Request"
"393833","yigo-26-residences","types_and_sizes_section_types_and_sizes_1_types_and_sizes_title","1 Bedroom Apartment"
"393833","yigo-26-residences","types_and_sizes_section_types_and_sizes_2_types_and_sizes_in_size_title","Size: On Request"
"393833","yigo-26-residences","types_and_sizes_section_types_and_sizes_2_types_and_sizes_in_starting_from","Price: On Request"
"393833","yigo-26-residences","types_and_sizes_section_types_and_sizes_2_types_and_sizes_title","2 Bedroom Apartment"
"393833","yigo-26-residences","types_and_sizes_section_types_and_sizes_3_types_and_sizes_in_size_title","Size: 744.54 - 965.52 Sq.ft"
"393833","yigo-26-residences","types_and_sizes_section_types_and_sizes_3_types_and_sizes_in_starting_from","Price: On Request"
"393833","yigo-26-residences","types_and_sizes_section_types_and_sizes_3_types_and_sizes_title","Retail Space"
"394008","hado-by-beyond-2","types_and_sizes_section_types_and_sizes_0_types_and_sizes_in_size_title","Size: 355 Sqm"
"394008","hado-by-beyond-2","types_and_sizes_section_types_and_sizes_0_types_and_sizes_in_starting_from","Price: On Request"
"394008","hado-by-beyond-2","types_and_sizes_section_types_and_sizes_0_types_and_sizes_title","2 Bedroom Apartment"
"394008","hado-by-beyond-2","types_and_sizes_section_types_and_sizes_1_types_and_sizes_in_size_title","Size: 552 Sqm"
"394008","hado-by-beyond-2","types_and_sizes_section_types_and_sizes_1_types_and_sizes_in_starting_from","Price: On Request"
"394008","hado-by-beyond-2","types_and_sizes_section_types_and_sizes_1_types_and_sizes_title","3 Bedroom Apartment"
"394008","hado-by-beyond-2","types_and_sizes_section_types_and_sizes_2_types_and_sizes_in_size_title","Size: 787 - 799 Sqm"
"394008","hado-by-beyond-2","types_and_sizes_section_types_and_sizes_2_types_and_sizes_in_starting_from","Price: On Request"
"394008","hado-by-beyond-2","types_and_sizes_section_types_and_sizes_2_types_and_sizes_title","4 Bedroom Apartment"
"394008","hado-by-beyond-2","types_and_sizes_section_types_and_sizes_3_types_and_sizes_in_size_title","Size: 918 Sqm"
"394008","hado-by-beyond-2","types_and_sizes_section_types_and_sizes_3_types_and_sizes_in_starting_from","Price: On Request"
"394008","hado-by-beyond-2","types_and_sizes_section_types_and_sizes_3_types_and_sizes_title","5 Bedroom Apartment"
"394268","liora-residences-at-dubai-islands","types_and_sizes_section_types_and_sizes_0_types_and_sizes_in_size_title","Size: On Request"
"394268","liora-residences-at-dubai-islands","types_and_sizes_section_types_and_sizes_0_types_and_sizes_in_starting_from","Price: On Request"
"394268","liora-residences-at-dubai-islands","types_and_sizes_section_types_and_sizes_0_types_and_sizes_title","1 Bedroom Apartment"
"394268","liora-residences-at-dubai-islands","types_and_sizes_section_types_and_sizes_1_types_and_sizes_in_size_title","Size: On Request"
"394268","liora-residences-at-dubai-islands","types_and_sizes_section_types_and_sizes_1_types_and_sizes_in_starting_from","Price: On Request"
"394268","liora-residences-at-dubai-islands","types_and_sizes_section_types_and_sizes_1_types_and_sizes_title","2 Bedroom Apartment"
"394268","liora-residences-at-dubai-islands","types_and_sizes_section_types_and_sizes_2_types_and_sizes_in_size_title","Size: On Request"
"394268","liora-residences-at-dubai-islands","types_and_sizes_section_types_and_sizes_2_types_and_sizes_in_starting_from","Price: On Request"
"394268","liora-residences-at-dubai-islands","types_and_sizes_section_types_and_sizes_2_types_and_sizes_title","3 Bedroom Apartment"
"394268","liora-residences-at-dubai-islands","types_and_sizes_section_types_and_sizes_3_types_and_sizes_in_size_title","Size: 2,623 - 2,699 Sq.ft"
"394268","liora-residences-at-dubai-islands","types_and_sizes_section_types_and_sizes_3_types_and_sizes_in_starting_from","Price: On Request"
"394268","liora-residences-at-dubai-islands","types_and_sizes_section_types_and_sizes_3_types_and_sizes_title","4 Bedroom Villa"
"394416","fluid-one-at-dubai-islands","types_and_sizes_section_types_and_sizes_0_types_and_sizes_in_size_title","Size: 770 Sq.ft"
"394416","fluid-one-at-dubai-islands","types_and_sizes_section_types_and_sizes_0_types_and_sizes_in_starting_from","Price: AED 1.97 M"
"394416","fluid-one-at-dubai-islands","types_and_sizes_section_types_and_sizes_0_types_and_sizes_title","1 Bedroom Apartment"
"394416","fluid-one-at-dubai-islands","types_and_sizes_section_types_and_sizes_1_types_and_sizes_in_size_title","Size: 1,108 Sq.ft"
"394416","fluid-one-at-dubai-islands","types_and_sizes_section_types_and_sizes_1_types_and_sizes_in_starting_from","Price: AED 2.55 M"
"394416","fluid-one-at-dubai-islands","types_and_sizes_section_types_and_sizes_1_types_and_sizes_title","2 Bedroom Apartment"
"394416","fluid-one-at-dubai-islands","types_and_sizes_section_types_and_sizes_2_types_and_sizes_in_size_title","Size: 1,293 Sq.ft"
"394416","fluid-one-at-dubai-islands","types_and_sizes_section_types_and_sizes_2_types_and_sizes_in_starting_from","Price: AED 3.14 M"
"394416","fluid-one-at-dubai-islands","types_and_sizes_section_types_and_sizes_2_types_and_sizes_title","3 Bedroom Apartment"
"394416","fluid-one-at-dubai-islands","types_and_sizes_section_types_and_sizes_3_types_and_sizes_in_size_title","Size: 1,644 Sq.ft"
"394416","fluid-one-at-dubai-islands","types_and_sizes_section_types_and_sizes_3_types_and_sizes_in_starting_from","Price: AED 3.8 M"
"394416","fluid-one-at-dubai-islands","types_and_sizes_section_types_and_sizes_3_types_and_sizes_title","3.5 Bedroom Apartment"
"394607","serenia-district-east-residences","types_and_sizes_section_types_and_sizes_0_types_and_sizes_in_size_title","Size: On Request"
"394607","serenia-district-east-residences","types_and_sizes_section_types_and_sizes_0_types_and_sizes_in_starting_from","Price: On Request"
"394607","serenia-district-east-residences","types_and_sizes_section_types_and_sizes_0_types_and_sizes_title","1 Bedroom Apartment"
"394607","serenia-district-east-residences","types_and_sizes_section_types_and_sizes_1_types_and_sizes_in_size_title","Size: On Request"
"394607","serenia-district-east-residences","types_and_sizes_section_types_and_sizes_1_types_and_sizes_in_starting_from","Price: On Request"
"394607","serenia-district-east-residences","types_and_sizes_section_types_and_sizes_1_types_and_sizes_title","2 Bedroom Apartment"
"394607","serenia-district-east-residences","types_and_sizes_section_types_and_sizes_2_types_and_sizes_in_size_title","Size: On Request"
"394607","serenia-district-east-residences","types_and_sizes_section_types_and_sizes_2_types_and_sizes_in_starting_from","Price: On Request"
"394607","serenia-district-east-residences","types_and_sizes_section_types_and_sizes_2_types_and_sizes_title","3 Bedroom Apartment"
"394607","serenia-district-east-residences","types_and_sizes_section_types_and_sizes_3_types_and_sizes_in_size_title","Size: 4,500 - 14,000 Sq.ft"
"394607","serenia-district-east-residences","types_and_sizes_section_types_and_sizes_3_types_and_sizes_in_starting_from","Price: On Request"
"394607","serenia-district-east-residences","types_and_sizes_section_types_and_sizes_3_types_and_sizes_title","4 Bedroom Penthouse"
"394665","binghatti-luxuria-jvt","types_and_sizes_section_types_and_sizes_0_types_and_sizes_in_size_title","Size: 339 sq. ft."
"394665","binghatti-luxuria-jvt","types_and_sizes_section_types_and_sizes_0_types_and_sizes_in_starting_from","Price: AED 766K"
"394665","binghatti-luxuria-jvt","types_and_sizes_section_types_and_sizes_0_types_and_sizes_title","Studio"
"394665","binghatti-luxuria-jvt","types_and_sizes_section_types_and_sizes_1_types_and_sizes_in_size_title","Size: 698 sq. ft."
"394665","binghatti-luxuria-jvt","types_and_sizes_section_types_and_sizes_1_types_and_sizes_in_starting_from","Price: AED 1.25M"
"394665","binghatti-luxuria-jvt","types_and_sizes_section_types_and_sizes_1_types_and_sizes_title","1 Bedroom Apartment"
"394665","binghatti-luxuria-jvt","types_and_sizes_section_types_and_sizes_2_types_and_sizes_in_size_title","Size: 963 sq. ft."
"394665","binghatti-luxuria-jvt","types_and_sizes_section_types_and_sizes_2_types_and_sizes_in_starting_from","Price: AED 1.8M"
"394665","binghatti-luxuria-jvt","types_and_sizes_section_types_and_sizes_2_types_and_sizes_title","2 Bedroom Apartment"
"394665","binghatti-luxuria-jvt","types_and_sizes_section_types_and_sizes_3_types_and_sizes_in_size_title","Size: 1,525 sq. ft."
"394665","binghatti-luxuria-jvt","types_and_sizes_section_types_and_sizes_3_types_and_sizes_in_starting_from","Price: AED 1.95M"
"394665","binghatti-luxuria-jvt","types_and_sizes_section_types_and_sizes_3_types_and_sizes_title","2 Bedroom Royal Suite"
"394687","sunrise-valley","types_and_sizes_section_types_and_sizes_0_types_and_sizes_in_size_title","Size: 4600 Sq.ft"
"394687","sunrise-valley","types_and_sizes_section_types_and_sizes_0_types_and_sizes_in_starting_from","Price: AED 5 M"
"394687","sunrise-valley","types_and_sizes_section_types_and_sizes_0_types_and_sizes_title","3 Bedroom Townhouse"
"394792","wedyan-the-canal","types_and_sizes_section_types_and_sizes_0_types_and_sizes_in_size_title","Size: On Request"
"394792","wedyan-the-canal","types_and_sizes_section_types_and_sizes_0_types_and_sizes_in_starting_from","Price: On Request"
"394792","wedyan-the-canal","types_and_sizes_section_types_and_sizes_0_types_and_sizes_title","3 Bedroom Apartment"
"394792","wedyan-the-canal","types_and_sizes_section_types_and_sizes_1_types_and_sizes_in_size_title","Size: On Request"
"394792","wedyan-the-canal","types_and_sizes_section_types_and_sizes_1_types_and_sizes_in_starting_from","Price: On Request"
"394792","wedyan-the-canal","types_and_sizes_section_types_and_sizes_1_types_and_sizes_title","4 Bedroom Apartment"
"394792","wedyan-the-canal","types_and_sizes_section_types_and_sizes_2_types_and_sizes_in_size_title","Size: On Request"
"394792","wedyan-the-canal","types_and_sizes_section_types_and_sizes_2_types_and_sizes_in_starting_from","Price: On Request"
"394792","wedyan-the-canal","types_and_sizes_section_types_and_sizes_2_types_and_sizes_title","5 Bedroom Apartment"
"394792","wedyan-the-canal","types_and_sizes_section_types_and_sizes_3_types_and_sizes_in_size_title","Size: On Request"
"394792","wedyan-the-canal","types_and_sizes_section_types_and_sizes_3_types_and_sizes_in_starting_from","Price: On Request"
"394792","wedyan-the-canal","types_and_sizes_section_types_and_sizes_3_types_and_sizes_title","5 Bedroom Penthouse"
"394866","mas-barsha-residency","types_and_sizes_section_types_and_sizes_0_types_and_sizes_in_size_title","Size: On Request"
"394866","mas-barsha-residency","types_and_sizes_section_types_and_sizes_0_types_and_sizes_in_starting_from","Price: On Request"
"394866","mas-barsha-residency","types_and_sizes_section_types_and_sizes_0_types_and_sizes_title","1 Bedroom Apartment"
"394866","mas-barsha-residency","types_and_sizes_section_types_and_sizes_1_types_and_sizes_in_size_title","Size: On Request"
"394866","mas-barsha-residency","types_and_sizes_section_types_and_sizes_1_types_and_sizes_in_starting_from","Price: On Request"
"394866","mas-barsha-residency","types_and_sizes_section_types_and_sizes_1_types_and_sizes_title","2 Bedroom Apartment"
"394866","mas-barsha-residency","types_and_sizes_section_types_and_sizes_2_types_and_sizes_in_size_title","Size: On Request"
"394866","mas-barsha-residency","types_and_sizes_section_types_and_sizes_2_types_and_sizes_in_starting_from","Price: On Request"
"394866","mas-barsha-residency","types_and_sizes_section_types_and_sizes_2_types_and_sizes_title","3 Bedroom Apartment"
"394931","the-pinnacle-at-sobha-central","types_and_sizes_section_types_and_sizes_0_types_and_sizes_in_size_title","Size: 564.78 Sq Ft"
"394931","the-pinnacle-at-sobha-central","types_and_sizes_section_types_and_sizes_0_types_and_sizes_in_starting_from","Price: On Request"
"394931","the-pinnacle-at-sobha-central","types_and_sizes_section_types_and_sizes_0_types_and_sizes_title","1 Bedroom Apartment"
"394931","the-pinnacle-at-sobha-central","types_and_sizes_section_types_and_sizes_1_types_and_sizes_in_size_title","Size: 997.71 Sq Ft"
"394931","the-pinnacle-at-sobha-central","types_and_sizes_section_types_and_sizes_1_types_and_sizes_in_starting_from","Price: On Request"
"394931","the-pinnacle-at-sobha-central","types_and_sizes_section_types_and_sizes_1_types_and_sizes_title","2 Bedroom Apartment"
"395050","wasl-gate-by-pantheon","types_and_sizes_section_types_and_sizes_0_types_and_sizes_in_size_title","Size: On Request"
"395050","wasl-gate-by-pantheon","types_and_sizes_section_types_and_sizes_0_types_and_sizes_in_starting_from","Price: On Request"
"395050","wasl-gate-by-pantheon","types_and_sizes_section_types_and_sizes_0_types_and_sizes_title","Studio"
"395050","wasl-gate-by-pantheon","types_and_sizes_section_types_and_sizes_1_types_and_sizes_in_size_title","Size: On Request"
"395050","wasl-gate-by-pantheon","types_and_sizes_section_types_and_sizes_1_types_and_sizes_in_starting_from","Price: On Request"
"395050","wasl-gate-by-pantheon","types_and_sizes_section_types_and_sizes_1_types_and_sizes_title","1 Bedroom Apartment"
"395050","wasl-gate-by-pantheon","types_and_sizes_section_types_and_sizes_2_types_and_sizes_in_size_title","Size: On Request"
"395050","wasl-gate-by-pantheon","types_and_sizes_section_types_and_sizes_2_types_and_sizes_in_starting_from","Price: On Request"
"395050","wasl-gate-by-pantheon","types_and_sizes_section_types_and_sizes_2_types_and_sizes_title","2 Bedroom Apartment"
"395075","al-vista-at-meydan","types_and_sizes_section_types_and_sizes_0_types_and_sizes_in_size_title","Size: 722 to 1102 Sq.ft"
"395075","al-vista-at-meydan","types_and_sizes_section_types_and_sizes_0_types_and_sizes_in_starting_from","Price: On Request"
"395075","al-vista-at-meydan","types_and_sizes_section_types_and_sizes_0_types_and_sizes_title","1 Bedroom Apartment"
"395075","al-vista-at-meydan","types_and_sizes_section_types_and_sizes_1_types_and_sizes_in_size_title","Size: 1,182 to 1,525 Sq.ft"
"395075","al-vista-at-meydan","types_and_sizes_section_types_and_sizes_1_types_and_sizes_in_starting_from","Price: On Request"
"395075","al-vista-at-meydan","types_and_sizes_section_types_and_sizes_1_types_and_sizes_title","2 Bedroom Apartment"
"395075","al-vista-at-meydan","types_and_sizes_section_types_and_sizes_2_types_and_sizes_in_size_title","Size: 1,902 to 2,186 Sq.ft"
"395075","al-vista-at-meydan","types_and_sizes_section_types_and_sizes_2_types_and_sizes_in_starting_from","Price: On Request"
"395075","al-vista-at-meydan","types_and_sizes_section_types_and_sizes_2_types_and_sizes_title","3 Bedroom Penthouse"
"395122","silviana-park-living","types_and_sizes_section_types_and_sizes_0_types_and_sizes_in_size_title","Size: 445 Sq.ft"
"395122","silviana-park-living","types_and_sizes_section_types_and_sizes_0_types_and_sizes_in_starting_from","Price: On Request"
"395122","silviana-park-living","types_and_sizes_section_types_and_sizes_0_types_and_sizes_title","Studio Apartment"
"395122","silviana-park-living","types_and_sizes_section_types_and_sizes_1_types_and_sizes_in_size_title","Size: 980 Sq.ft"
"395122","silviana-park-living","types_and_sizes_section_types_and_sizes_1_types_and_sizes_in_starting_from","Price: On Request"
"395122","silviana-park-living","types_and_sizes_section_types_and_sizes_1_types_and_sizes_title","1 Bedroom Apartment"
"395122","silviana-park-living","types_and_sizes_section_types_and_sizes_2_types_and_sizes_in_size_title","Size: 1197 Sq.ft"
"395122","silviana-park-living","types_and_sizes_section_types_and_sizes_2_types_and_sizes_in_starting_from","Price: On Request"
"395122","silviana-park-living","types_and_sizes_section_types_and_sizes_2_types_and_sizes_title","2 Bedroom Apartment"
"395169","cds-wave-at-dubai-islands","types_and_sizes_section_types_and_sizes_0_types_and_sizes_in_size_title","Size: On Request"
"395169","cds-wave-at-dubai-islands","types_and_sizes_section_types_and_sizes_0_types_and_sizes_in_starting_from","Price: On Request"
"395169","cds-wave-at-dubai-islands","types_and_sizes_section_types_and_sizes_0_types_and_sizes_title","1 Bedroom Apartment"
"395169","cds-wave-at-dubai-islands","types_and_sizes_section_types_and_sizes_1_types_and_sizes_in_size_title","Size: On Request"
"395169","cds-wave-at-dubai-islands","types_and_sizes_section_types_and_sizes_1_types_and_sizes_in_starting_from","Price: On Request"
"395169","cds-wave-at-dubai-islands","types_and_sizes_section_types_and_sizes_1_types_and_sizes_title","2 Bedroom Apartment"
"395169","cds-wave-at-dubai-islands","types_and_sizes_section_types_and_sizes_2_types_and_sizes_in_size_title","Size: On Request"
"395169","cds-wave-at-dubai-islands","types_and_sizes_section_types_and_sizes_2_types_and_sizes_in_starting_from","Price: On Request"
"395169","cds-wave-at-dubai-islands","types_and_sizes_section_types_and_sizes_2_types_and_sizes_title","3 Bedroom Apartment"
"395456","damac-islands-apartments","types_and_sizes_section_types_and_sizes_0_types_and_sizes_in_size_title","Size: 385 Sq.ft"
"395456","damac-islands-apartments","types_and_sizes_section_types_and_sizes_0_types_and_sizes_in_starting_from","Price: On Request"
"395456","damac-islands-apartments","types_and_sizes_section_types_and_sizes_0_types_and_sizes_title","Studio"
"395456","damac-islands-apartments","types_and_sizes_section_types_and_sizes_1_types_and_sizes_in_size_title","Size: 700 Sq.ft"
"395456","damac-islands-apartments","types_and_sizes_section_types_and_sizes_1_types_and_sizes_in_starting_from","Price: On Request"
"395456","damac-islands-apartments","types_and_sizes_section_types_and_sizes_1_types_and_sizes_title","1 Bedroom Apartment"
"395465","blossom-40","types_and_sizes_section_types_and_sizes_0_types_and_sizes_in_size_title","Size: On Request"
"395465","blossom-40","types_and_sizes_section_types_and_sizes_0_types_and_sizes_in_starting_from","Price: On Request"
"395465","blossom-40","types_and_sizes_section_types_and_sizes_0_types_and_sizes_title","1 Bedroom Apartment"
"395465","blossom-40","types_and_sizes_section_types_and_sizes_1_types_and_sizes_in_size_title","Size: On Request"
"395465","blossom-40","types_and_sizes_section_types_and_sizes_1_types_and_sizes_in_starting_from","Price: On Request"
"395465","blossom-40","types_and_sizes_section_types_and_sizes_1_types_and_sizes_title","2 Bedroom Apartment"
"395587","bluewaters-residences-building-2","types_and_sizes_section_types_and_sizes_0_types_and_sizes_in_size_title","Size: On Request"
"395587","bluewaters-residences-building-2","types_and_sizes_section_types_and_sizes_0_types_and_sizes_in_starting_from","Price: On Request"
"395587","bluewaters-residences-building-2","types_and_sizes_section_types_and_sizes_0_types_and_sizes_title","1 Bedroom Apartment"
"395587","bluewaters-residences-building-2","types_and_sizes_section_types_and_sizes_1_types_and_sizes_in_size_title","Size: On Request"
"395587","bluewaters-residences-building-2","types_and_sizes_section_types_and_sizes_1_types_and_sizes_in_starting_from","Price: On Request"
"395587","bluewaters-residences-building-2","types_and_sizes_section_types_and_sizes_1_types_and_sizes_title","2 Bedroom Apartment"
"395587","bluewaters-residences-building-2","types_and_sizes_section_types_and_sizes_2_types_and_sizes_in_size_title","Size: On Request"
"395587","bluewaters-residences-building-2","types_and_sizes_section_types_and_sizes_2_types_and_sizes_in_starting_from","Price: On Request"
"395587","bluewaters-residences-building-2","types_and_sizes_section_types_and_sizes_2_types_and_sizes_title","3 Bedroom Apartment"
"395587","bluewaters-residences-building-2","types_and_sizes_section_types_and_sizes_3_types_and_sizes_in_size_title","Size: On Request"
"395587","bluewaters-residences-building-2","types_and_sizes_section_types_and_sizes_3_types_and_sizes_in_starting_from","Price: On Request"
